N = 64, model_type = GRU, Adaptive Run
Step = 44980, Energy = -61.762320-0.253807j, Var = 3.587864
Step = 44985, Energy = -61.933860+0.212885j, Var = 3.712167
Step = 44990, Energy = -61.489093+0.378899j, Var = 11.140701
Step = 44995, Energy = -61.308309-0.268905j, Var = 17.571417
Step = 45000, Energy = -61.882945-0.197168j, Var = 3.345320
Step = 45005, Energy = -61.824111-0.333944j, Var = 2.617817
Step = 45010, Energy = -61.874744+0.471711j, Var = 3.148298
Step = 45015, Energy = -61.602842+0.391581j, Var = 10.270532
Step = 45020, Energy = -61.860515+0.105628j, Var = 4.077923
Step = 45025, Energy = -61.858213+0.066654j, Var = 3.194899
Step = 45030, Energy = -61.732453+0.078589j, Var = 5.242554
Step = 45035, Energy = -61.744622+0.042248j, Var = 5.088495
Step = 45040, Energy = -61.827887+0.169686j, Var = 3.196204
Step = 45045, Energy = -61.643940+0.125422j, Var = 3.627074
Step = 45050, Energy = -61.786806+0.271638j, Var = 3.167870
Step = 45055, Energy = -61.796686+0.131040j, Var = 3.066484
Step = 45060, Energy = -61.888385-0.031040j, Var = 3.102852
Step = 45065, Energy = -61.226529-0.527666j, Var = 24.831990
Step = 45070, Energy = -61.824174-0.117895j, Var = 5.872965
Step = 45075, Energy = -61.956294-0.030168j, Var = 3.297011
Step = 45080, Energy = -61.655751+0.442118j, Var = 6.073254
Step = 45085, Energy = -61.928216+0.065561j, Var = 4.071724
Step = 45090, Energy = -61.913359+0.081748j, Var = 3.223477
Step = 45095, Energy = -61.943842-0.134678j, Var = 3.140967
Step = 45100, Energy = -61.789548+0.024461j, Var = 5.541769
Step = 45105, Energy = -61.845875+0.044118j, Var = 3.167677
Step = 45110, Energy = -61.610967-0.000699j, Var = 6.969556
Step = 45115, Energy = -61.966213-0.094275j, Var = 2.484404
Step = 45120, Energy = -61.865415+0.087761j, Var = 5.432925
Step = 45125, Energy = -61.867811+0.018326j, Var = 3.884810
Step = 45130, Energy = -61.567305+0.335159j, Var = 13.672194
Step = 45135, Energy = -61.834530+0.097946j, Var = 4.281947
Step = 45140, Energy = -61.891591+0.278268j, Var = 2.907088
Step = 45145, Energy = -61.882619+0.055674j, Var = 2.862635
Step = 45150, Energy = -61.824604+0.102285j, Var = 4.753603
Step = 45155, Energy = -61.907420-0.092817j, Var = 2.531804
Step = 45160, Energy = -61.569552-0.400764j, Var = 16.970905
Step = 45165, Energy = -61.898396+0.053565j, Var = 3.220648
Step = 45170, Energy = -61.888222+0.055463j, Var = 2.778478
Step = 45175, Energy = -61.898865+0.093262j, Var = 3.300914
Step = 45180, Energy = -62.048896+0.123441j, Var = 3.049999
Step = 45185, Energy = -61.801072-0.205259j, Var = 6.524254
Step = 45190, Energy = -61.952810-0.012156j, Var = 2.952485
Step = 45195, Energy = -62.017309+0.040076j, Var = 3.365916
Step = 45200, Energy = -61.939022-0.084645j, Var = 3.868993
Step = 45205, Energy = -61.707393-0.129723j, Var = 5.303138
Step = 45210, Energy = -61.789921-0.002557j, Var = 7.031921
Step = 45215, Energy = -61.914322-0.074332j, Var = 5.967110
Step = 45220, Energy = -61.793167+0.266877j, Var = 4.219728
Step = 45225, Energy = -61.881262-0.123034j, Var = 3.204854
Step = 45230, Energy = -62.060698-0.028128j, Var = 3.046113
Step = 45235, Energy = -61.638661+0.013486j, Var = 11.882237
Step = 45240, Energy = -62.000791+0.233118j, Var = 2.308205
Step = 45245, Energy = -61.865590+0.030614j, Var = 2.499446
Step = 45250, Energy = -61.995444+0.178003j, Var = 2.550011
Step = 45255, Energy = -61.920519-0.123082j, Var = 2.808372
Step = 45260, Energy = -61.740425+0.184298j, Var = 3.232121
Step = 45265, Energy = -61.961069-0.122595j, Var = 2.637808
Step = 45270, Energy = -61.942424-0.007330j, Var = 3.062739
Step = 45275, Energy = -61.882202-0.118175j, Var = 3.470415
Step = 45280, Energy = -61.920119+0.006299j, Var = 3.479668
Step = 45285, Energy = -61.933892+0.239101j, Var = 9.123393
Step = 45290, Energy = -61.852071+0.210664j, Var = 3.737752
Step = 45295, Energy = -62.095538+0.018802j, Var = 2.926386
Step = 45300, Energy = -61.838177+0.104680j, Var = 3.298288
Step = 45305, Energy = -61.490104-0.141803j, Var = 16.814785
Step = 45310, Energy = -61.975976-0.127710j, Var = 2.651782
Step = 45315, Energy = -61.921156-0.168565j, Var = 2.685162
Step = 45320, Energy = -61.773890-0.100332j, Var = 8.402290
Step = 45325, Energy = -61.940705-0.047423j, Var = 3.764421
Step = 45330, Energy = -62.057738-0.231268j, Var = 2.558987
Step = 45335, Energy = -61.887179-0.298226j, Var = 3.131235
Step = 45340, Energy = -61.901353-0.320904j, Var = 2.877123
Step = 45345, Energy = -61.935323+0.164777j, Var = 3.552640
Step = 45350, Energy = -62.009603-0.114651j, Var = 2.556209
Step = 45355, Energy = -61.667044-0.172638j, Var = 4.207248
Step = 45360, Energy = -61.987454+0.270641j, Var = 3.010432
Step = 45365, Energy = -61.972452-0.267149j, Var = 3.985141
Step = 45370, Energy = -61.864443+0.097492j, Var = 5.292027
Step = 45375, Energy = -62.082016+0.016166j, Var = 3.666508
Step = 45380, Energy = -61.838534-0.182262j, Var = 2.610827
Step = 45385, Energy = -62.050508-0.030705j, Var = 3.029355
Step = 45390, Energy = -61.878797-0.093007j, Var = 2.982175
Step = 45395, Energy = -61.936920-0.082061j, Var = 3.280147
Step = 45400, Energy = -61.583340+0.013512j, Var = 16.629016
Step = 45405, Energy = -62.065109+0.003998j, Var = 2.515522
Step = 45410, Energy = -62.021852+0.230559j, Var = 3.316046
Step = 45415, Energy = -61.999678-0.177713j, Var = 2.746318
Step = 45420, Energy = -62.025984-0.153677j, Var = 2.561489
Step = 45425, Energy = -61.972042+0.033586j, Var = 2.947710
Step = 45430, Energy = -61.643954-0.131448j, Var = 14.561189
Step = 45435, Energy = -62.129122-0.093461j, Var = 2.391813
Step = 45440, Energy = -62.021155-0.008064j, Var = 2.842978
Step = 45445, Energy = -61.914482-0.103058j, Var = 2.978858
Step = 45450, Energy = -61.925709+0.035688j, Var = 3.265077
Step = 45455, Energy = -62.032531+0.090650j, Var = 3.003437
Step = 45460, Energy = -62.035938-0.100338j, Var = 3.036755
Step = 45465, Energy = -62.053524-0.238300j, Var = 3.060943
Step = 45470, Energy = -61.872136+0.034166j, Var = 3.201125
Step = 45475, Energy = -62.018663+0.001302j, Var = 2.932921
Step = 45480, Energy = -61.995275+0.017306j, Var = 2.801462
Step = 45485, Energy = -61.981861-0.010007j, Var = 2.770533
Step = 45490, Energy = -61.925082-0.154348j, Var = 4.217111
Step = 45495, Energy = -61.714441-0.159299j, Var = 12.331638
Step = 45500, Energy = -62.001564+0.252509j, Var = 3.360815
Step = 45505, Energy = -62.141579+0.077875j, Var = 3.337842
Step = 45510, Energy = -61.938483+0.049024j, Var = 2.905360
Step = 45515, Energy = -61.931587-0.142878j, Var = 2.703677
Step = 45520, Energy = -61.881840-0.609590j, Var = 8.879988
Step = 45525, Energy = -61.877790+0.092907j, Var = 2.923009
Step = 45530, Energy = -61.985691-0.133707j, Var = 3.441546
Step = 45535, Energy = -61.916923-0.069283j, Var = 2.958861
Step = 45540, Energy = -62.059458+0.074318j, Var = 2.755852
Step = 45545, Energy = -61.852115+0.203575j, Var = 2.618641
Step = 45550, Energy = -62.018901-0.149114j, Var = 3.336531
Step = 45555, Energy = -62.052423-0.008078j, Var = 3.314721
Step = 45560, Energy = -62.015570-0.204600j, Var = 3.109398
Step = 45565, Energy = -61.975122-0.095857j, Var = 2.900786
Step = 45570, Energy = -61.974791-0.377036j, Var = 4.450775
Step = 45575, Energy = -61.902923-0.339533j, Var = 2.701159
Step = 45580, Energy = -62.005307-0.214984j, Var = 3.123735
Step = 45585, Energy = -61.911975+0.044059j, Var = 3.580461
Step = 45590, Energy = -61.741278+0.253451j, Var = 15.818932
Step = 45595, Energy = -62.058202+0.113833j, Var = 3.105595
Step = 45600, Energy = -61.757650+0.163432j, Var = 10.562936
Step = 45605, Energy = -61.975242-0.056177j, Var = 3.460324
Step = 45610, Energy = -61.867740-0.085543j, Var = 2.492827
Step = 45615, Energy = -62.045277-0.126740j, Var = 3.320033
Step = 45620, Energy = -61.944181-0.055860j, Var = 3.685832
Step = 45625, Energy = -62.181482-0.247043j, Var = 2.813751
Step = 45630, Energy = -61.959689+0.371256j, Var = 3.797645
Step = 45635, Energy = -62.049638+0.015451j, Var = 2.642609
Step = 45640, Energy = -61.944820+0.153217j, Var = 2.800484
Step = 45645, Energy = -61.929691+0.031414j, Var = 2.518642
Step = 45650, Energy = -62.077191+0.084036j, Var = 3.132135
Step = 45655, Energy = -61.991196-0.061958j, Var = 4.391014
Step = 45660, Energy = -62.011169-0.063177j, Var = 2.504373
Step = 45665, Energy = -62.005902-0.199762j, Var = 2.925217
Step = 45670, Energy = -61.820348+0.263107j, Var = 6.131281
Step = 45675, Energy = -61.965751+0.122013j, Var = 3.069770
Step = 45680, Energy = -62.056485+0.233371j, Var = 2.596673
Step = 45685, Energy = -61.913494+0.429874j, Var = 3.342315
Step = 45690, Energy = -61.883580-0.139428j, Var = 2.222612
Step = 45695, Energy = -61.961902-0.265429j, Var = 2.664721
Step = 45700, Energy = -61.631343+0.096443j, Var = 15.779859
Step = 45705, Energy = -62.035276-0.129918j, Var = 3.043347
Step = 45710, Energy = -62.001201+0.034543j, Var = 3.226839
Step = 45715, Energy = -62.002922-0.052670j, Var = 2.936740
Step = 45720, Energy = -62.032454-0.093310j, Var = 2.590878
Step = 45725, Energy = -61.931991-0.113885j, Var = 3.154251
Step = 45730, Energy = -61.972205-0.274172j, Var = 3.523295
Step = 45735, Energy = -62.009274+0.029196j, Var = 3.551915
Step = 45740, Energy = -61.908109-0.156646j, Var = 2.812651
Step = 45745, Energy = -61.992291-0.106120j, Var = 1.744100
Step = 45750, Energy = -61.927554-0.118129j, Var = 2.700784
Step = 45755, Energy = -61.870078-0.110524j, Var = 6.455825
Step = 45760, Energy = -62.046686+0.119247j, Var = 3.187183
Step = 45765, Energy = -61.901200-0.079891j, Var = 2.989413
Step = 45770, Energy = -61.871709-0.150982j, Var = 3.041527
Step = 45775, Energy = -61.933383-0.052086j, Var = 3.635004
Step = 45780, Energy = -62.035058-0.083933j, Var = 2.778005
Step = 45785, Energy = -62.047981+0.188840j, Var = 3.060618
Step = 45790, Energy = -62.018916-0.120088j, Var = 2.641788
Step = 45795, Energy = -61.942919-0.311156j, Var = 5.013846
Step = 45800, Energy = -62.014594-0.099462j, Var = 3.052134
Step = 45805, Energy = -62.076297+0.219376j, Var = 3.071650
Step = 45810, Energy = -62.058379-0.049723j, Var = 2.675121
Step = 45815, Energy = -62.018936+0.213251j, Var = 3.862793
Step = 45820, Energy = -61.898163+0.027882j, Var = 5.945251
Step = 45825, Energy = -61.968489-0.075470j, Var = 2.551635
Step = 45830, Energy = -61.991175+0.071079j, Var = 2.639064
Step = 45835, Energy = -61.601002+0.066091j, Var = 14.007149
Step = 45840, Energy = -61.629017+0.159534j, Var = 15.001631
Step = 45845, Energy = -61.868758+0.016256j, Var = 4.660913
Step = 45850, Energy = -61.848279+0.057080j, Var = 3.227715
Step = 45855, Energy = -61.889238-0.097523j, Var = 3.166697
Step = 45860, Energy = -62.116933+0.325188j, Var = 2.768970
Step = 45865, Energy = -61.981318-0.005635j, Var = 2.985540
Step = 45870, Energy = -61.940438+0.079194j, Var = 3.697510
Step = 45875, Energy = -61.922296-0.240133j, Var = 2.759797
Step = 45880, Energy = -62.057694+0.047083j, Var = 2.704071
Step = 45885, Energy = -61.998297+0.021564j, Var = 3.012310
Step = 45890, Energy = -62.026135-0.028639j, Var = 2.742034
Step = 45895, Energy = -62.154155+0.054572j, Var = 2.735322
Step = 45900, Energy = -61.991462+0.172272j, Var = 3.129233
Step = 45905, Energy = -62.037005-0.015536j, Var = 3.208651
Step = 45910, Energy = -62.073572-0.110420j, Var = 2.858478
Step = 45915, Energy = -61.957331+0.271897j, Var = 3.319004
Step = 45920, Energy = -61.965251-0.147962j, Var = 3.236164
Step = 45925, Energy = -62.009851-0.009159j, Var = 2.767873
Step = 45930, Energy = -62.013091-0.022086j, Var = 2.722433
Step = 45935, Energy = -61.951225-0.349887j, Var = 3.361315
Step = 45940, Energy = -61.959907-0.045526j, Var = 2.884340
Step = 45945, Energy = -62.017376+0.179640j, Var = 3.175824
Step = 45950, Energy = -61.713059-0.284432j, Var = 14.770418
Step = 45955, Energy = -62.067154+0.277071j, Var = 2.357912
Step = 45960, Energy = -61.990933-0.142840j, Var = 2.795767
Step = 45965, Energy = -61.909513+0.167111j, Var = 3.504176
Step = 45970, Energy = -61.933239+0.163900j, Var = 2.931651
Step = 45975, Energy = -62.020221+0.161167j, Var = 2.376239
Step = 45980, Energy = -62.125686+0.045681j, Var = 3.960943
Step = 45985, Energy = -62.090157+0.044218j, Var = 2.598006
Step = 45990, Energy = -62.056948-0.081936j, Var = 2.646007
Step = 45995, Energy = -61.851450+0.265782j, Var = 3.184506
Step = 46000, Energy = -61.948223-0.073501j, Var = 3.492543
Step = 46005, Energy = -62.057360+0.163571j, Var = 2.634145
Step = 46010, Energy = -62.065285+0.062027j, Var = 2.273460
Step = 46015, Energy = -61.974951+0.029705j, Var = 2.660843
Step = 46020, Energy = -62.063140-0.206965j, Var = 2.891421
Step = 46025, Energy = -62.066411-0.036169j, Var = 2.631611
Step = 46030, Energy = -61.957312-0.012895j, Var = 3.045310
Step = 46035, Energy = -62.045917+0.110483j, Var = 3.021353
Step = 46040, Energy = -62.069638+0.115163j, Var = 3.411792
Step = 46045, Energy = -61.992246+0.156423j, Var = 2.701022
Step = 46050, Energy = -62.082306-0.147817j, Var = 2.869127
Step = 46055, Energy = -62.127838-0.089828j, Var = 2.533245
Step = 46060, Energy = -61.994037-0.264658j, Var = 2.812569
Step = 46065, Energy = -62.085926+0.074723j, Var = 2.404851
Step = 46070, Energy = -62.084006+0.153958j, Var = 2.406496
Step = 46075, Energy = -61.960732+0.212599j, Var = 3.576278
Step = 46080, Energy = -62.074930-0.082910j, Var = 2.788819
Step = 46085, Energy = -61.930466-0.070608j, Var = 3.076715
Step = 46090, Energy = -61.858488+0.440493j, Var = 11.508394
Step = 46095, Energy = -62.113180-0.158547j, Var = 2.910427
Step = 46100, Energy = -61.977004+0.123379j, Var = 2.985146
Step = 46105, Energy = -61.997521+0.238380j, Var = 3.059322
Step = 46110, Energy = -62.100184-0.082245j, Var = 3.345835
Step = 46115, Energy = -62.003712-0.216468j, Var = 3.255839
Step = 46120, Energy = -61.971840-0.111746j, Var = 2.520141
Step = 46125, Energy = -61.932375-0.145927j, Var = 3.139004
Step = 46130, Energy = -62.042126-0.045686j, Var = 2.208618
Step = 46135, Energy = -62.137652+0.506542j, Var = 2.910518
Step = 46140, Energy = -62.080169+0.156853j, Var = 2.514192
Step = 46145, Energy = -61.914597+0.052703j, Var = 2.673196
Step = 46150, Energy = -61.991046+0.131756j, Var = 2.409813
Step = 46155, Energy = -62.075336+0.020722j, Var = 2.470122
Step = 46160, Energy = -62.096580-0.009396j, Var = 2.565709
Step = 46165, Energy = -62.015570-0.305569j, Var = 2.435257
Step = 46170, Energy = -62.042520-0.017460j, Var = 2.646725
Step = 46175, Energy = -62.117956-0.059912j, Var = 2.524651
Step = 46180, Energy = -62.119682+0.013872j, Var = 2.386240
Step = 46185, Energy = -62.031379-0.097292j, Var = 2.213867
Step = 46190, Energy = -62.122254+0.108012j, Var = 3.453194
Step = 46195, Energy = -61.868571-0.154328j, Var = 2.092491
Step = 46200, Energy = -61.997667-0.351991j, Var = 2.512041
Step = 46205, Energy = -61.978999+0.066753j, Var = 3.033230
Step = 46210, Energy = -62.016245-0.275237j, Var = 2.495411
Step = 46215, Energy = -62.074029-0.223979j, Var = 2.053901
Step = 46220, Energy = -62.101122-0.017392j, Var = 2.324686
Step = 46225, Energy = -62.046534-0.086045j, Var = 2.822276
Step = 46230, Energy = -61.929782+0.023469j, Var = 2.739061
Step = 46235, Energy = -62.058552-0.140889j, Var = 2.753874
Step = 46240, Energy = -61.919226-0.092606j, Var = 2.543599
Step = 46245, Energy = -62.063309-0.143320j, Var = 2.808571
Step = 46250, Energy = -62.029971-0.031695j, Var = 3.482309
Step = 46255, Energy = -62.041459+0.153270j, Var = 2.504197
Step = 46260, Energy = -61.850064-0.091970j, Var = 7.279463
Step = 46265, Energy = -61.919931-0.213183j, Var = 3.052904
Step = 46270, Energy = -62.108948-0.012828j, Var = 2.764860
Step = 46275, Energy = -61.971011+0.180334j, Var = 2.754310
Step = 46280, Energy = -62.090479+0.101554j, Var = 2.690939
Step = 46285, Energy = -61.948404-0.043782j, Var = 3.217343
Step = 46290, Energy = -62.087454-0.217259j, Var = 2.204409
Step = 46295, Energy = -62.120814-0.073029j, Var = 3.389962
Step = 46300, Energy = -62.069905+0.131463j, Var = 2.749699
Step = 46305, Energy = -62.014309-0.158122j, Var = 2.384564
Step = 46310, Energy = -62.023621+0.162977j, Var = 2.309081
Step = 46315, Energy = -62.002168-0.091301j, Var = 2.868055
Step = 46320, Energy = -62.065829+0.045817j, Var = 2.138312
Step = 46325, Energy = -61.888443-0.079490j, Var = 2.440486
Step = 46330, Energy = -62.053751+0.061216j, Var = 2.577536
Step = 46335, Energy = -62.093930-0.003747j, Var = 2.326637
Step = 46340, Energy = -62.085564-0.016631j, Var = 4.141149
Step = 46345, Energy = -62.000370-0.004473j, Var = 2.177599
Step = 46350, Energy = -62.140853-0.114380j, Var = 2.611356
Step = 46355, Energy = -61.989488-0.268533j, Var = 2.443468
Step = 46360, Energy = -61.993370-0.176362j, Var = 2.912389
Step = 46365, Energy = -62.038179-0.151367j, Var = 2.722275
Step = 46370, Energy = -62.175683+0.061472j, Var = 2.678464
Step = 46375, Energy = -62.055503+0.200138j, Var = 2.887021
Step = 46380, Energy = -61.971567-0.149429j, Var = 2.880395
Step = 46385, Energy = -61.996615-0.202658j, Var = 2.377028
Step = 46390, Energy = -62.151497+0.006028j, Var = 2.470810
Step = 46395, Energy = -62.084868+0.202343j, Var = 2.832264
Step = 46400, Energy = -62.170898-0.078973j, Var = 2.758809
Step = 46405, Energy = -62.088081+0.041948j, Var = 2.652641
Step = 46410, Energy = -62.105760+0.057930j, Var = 2.801556
Step = 46415, Energy = -61.972211-0.103565j, Var = 3.117484
Step = 46420, Energy = -62.075387+0.108880j, Var = 2.766578
Step = 46425, Energy = -62.048596+0.006917j, Var = 2.300738
Step = 46430, Energy = -61.892021-0.008776j, Var = 2.750662
Step = 46435, Energy = -62.148258+0.103545j, Var = 2.708928
Step = 46440, Energy = -62.128354+0.032819j, Var = 2.864064
Step = 46445, Energy = -62.056813+0.057415j, Var = 2.554532
Step = 46450, Energy = -62.099674+0.100558j, Var = 2.234290
Step = 46455, Energy = -62.009176+0.022699j, Var = 2.839650
Step = 46460, Energy = -61.908830+0.015996j, Var = 6.780106
Step = 46465, Energy = -62.069720-0.069519j, Var = 2.900024
Step = 46470, Energy = -62.112192+0.056580j, Var = 2.473336
Step = 46475, Energy = -62.124474-0.191379j, Var = 2.210797
Step = 46480, Energy = -62.007180-0.114497j, Var = 2.839878
Step = 46485, Energy = -62.030344+0.144356j, Var = 2.988900
Step = 46490, Energy = -62.122243+0.208893j, Var = 2.024169
Step = 46495, Energy = -62.121862+0.281503j, Var = 3.033196
Step = 46500, Energy = -62.040474-0.092622j, Var = 2.850565
Step = 46505, Energy = -62.024916-0.150110j, Var = 2.718003
Step = 46510, Energy = -62.040039-0.145132j, Var = 3.060066
Step = 46515, Energy = -62.034702-0.015865j, Var = 2.943271
Step = 46520, Energy = -62.133749-0.076905j, Var = 2.846599
Step = 46525, Energy = -61.964114+0.053051j, Var = 3.151365
Step = 46530, Energy = -62.190615+0.235844j, Var = 2.114294
Step = 46535, Energy = -62.027956-0.084618j, Var = 2.387659
Step = 46540, Energy = -62.045636-0.074904j, Var = 3.388121
Step = 46545, Energy = -62.073411+0.238953j, Var = 2.861771
Step = 46550, Energy = -61.946916+0.079987j, Var = 3.236826
Step = 46555, Energy = -61.998377-0.310737j, Var = 2.839146
Step = 46560, Energy = -62.120561-0.169409j, Var = 2.641573
Step = 46565, Energy = -62.148287-0.113327j, Var = 2.857670
Step = 46570, Energy = -62.062636-0.097533j, Var = 3.444611
Step = 46575, Energy = -61.976294-0.216091j, Var = 3.261441
Step = 46580, Energy = -62.135799+0.020953j, Var = 2.553668
Step = 46585, Energy = -61.805936+0.131035j, Var = 13.098754
Step = 46590, Energy = -62.100536+0.042680j, Var = 2.963618
Step = 46595, Energy = -62.045871+0.141153j, Var = 2.214481
Step = 46600, Energy = -61.898163-0.120327j, Var = 4.746897
Step = 46605, Energy = -62.125335+0.136893j, Var = 2.819659
Step = 46610, Energy = -61.950121-0.287958j, Var = 3.071922
Step = 46615, Energy = -62.041715+0.267669j, Var = 3.090998
Step = 46620, Energy = -62.132677-0.028790j, Var = 2.931679
Step = 46625, Energy = -62.069609+0.135489j, Var = 2.949503
Step = 46630, Energy = -62.076797+0.111218j, Var = 2.813602
Step = 46635, Energy = -62.029817+0.320764j, Var = 2.876809
Step = 46640, Energy = -62.153832+0.073699j, Var = 3.335926
Step = 46645, Energy = -61.999085-0.108320j, Var = 3.061544
Step = 46650, Energy = -61.950132+0.182524j, Var = 2.474880
Step = 46655, Energy = -62.070346-0.167356j, Var = 2.632169
Step = 46660, Energy = -61.941458+0.205580j, Var = 2.873367
Step = 46665, Energy = -62.083339+0.122142j, Var = 3.012982
Step = 46670, Energy = -62.125955+0.013618j, Var = 3.018624
Step = 46675, Energy = -62.052356-0.264888j, Var = 3.048217
Step = 46680, Energy = -62.119546+0.119164j, Var = 2.696122
Step = 46685, Energy = -61.989263+0.048932j, Var = 3.907359
Step = 46690, Energy = -62.069868+0.200192j, Var = 3.411779
Step = 46695, Energy = -62.050243-0.078155j, Var = 3.212703
Step = 46700, Energy = -62.118767+0.052037j, Var = 3.000456
Step = 46705, Energy = -62.065063-0.174819j, Var = 2.802552
Step = 46710, Energy = -62.086576-0.040434j, Var = 2.461106
Step = 46715, Energy = -62.045622-0.078418j, Var = 2.683829
Step = 46720, Energy = -62.076714-0.075009j, Var = 2.996430
Step = 46725, Energy = -62.100780+0.135824j, Var = 2.765373
Step = 46730, Energy = -62.147283-0.050274j, Var = 2.742124
Step = 46735, Energy = -62.036732+0.343025j, Var = 2.845372
Step = 46740, Energy = -62.018732+0.396170j, Var = 3.008830
Step = 46745, Energy = -62.008720-0.113808j, Var = 3.337463
Step = 46750, Energy = -62.027002-0.037350j, Var = 2.984482
Step = 46755, Energy = -62.091610+0.039216j, Var = 2.377671
Step = 46760, Energy = -62.025186+0.059382j, Var = 2.377119
Step = 46765, Energy = -62.112379-0.096970j, Var = 2.967140
Step = 46770, Energy = -62.017484+0.122526j, Var = 2.450143
Step = 46775, Energy = -62.058984-0.085674j, Var = 2.496311
Step = 46780, Energy = -62.166035+0.118028j, Var = 2.636590
Step = 46785, Energy = -62.021774-0.138833j, Var = 2.687315
Step = 46790, Energy = -61.981619+0.134926j, Var = 2.528301
Step = 46795, Energy = -62.039536+0.103687j, Var = 2.962720
Step = 46800, Energy = -62.075320-0.144803j, Var = 2.587440
Step = 46805, Energy = -62.039450+0.063077j, Var = 2.898263
Step = 46810, Energy = -62.040623-0.019517j, Var = 2.854296
Step = 46815, Energy = -62.115218+0.243793j, Var = 2.677797
Step = 46820, Energy = -62.024352-0.207491j, Var = 3.645513
Step = 46825, Energy = -62.089197-0.069175j, Var = 2.890650
Step = 46830, Energy = -62.059577+0.214210j, Var = 3.094474
Step = 46835, Energy = -62.128716+0.249362j, Var = 2.461711
Step = 46840, Energy = -61.986285-0.088861j, Var = 2.925175
Step = 46845, Energy = -61.958493+0.130561j, Var = 3.537712
Step = 46850, Energy = -62.003409+0.022047j, Var = 3.042011
Step = 46855, Energy = -62.057431+0.079049j, Var = 2.386127
Step = 46860, Energy = -62.173325+0.088888j, Var = 3.035579
Step = 46865, Energy = -62.029238-0.031584j, Var = 2.615345
Step = 46870, Energy = -61.742637-0.022067j, Var = 9.985749
Step = 46875, Energy = -62.155996+0.272558j, Var = 3.189432
Step = 46880, Energy = -62.166736+0.039324j, Var = 2.655545
Step = 46885, Energy = -62.031803-0.166169j, Var = 3.194597
Step = 46890, Energy = -62.038992+0.106879j, Var = 3.093228
Step = 46895, Energy = -61.597417-0.131037j, Var = 18.690760
Step = 46900, Energy = -62.006921-0.100755j, Var = 2.610888
Step = 46905, Energy = -62.073714+0.140857j, Var = 2.516559
Step = 46910, Energy = -62.090696-0.004481j, Var = 2.318049
Step = 46915, Energy = -62.068208-0.071997j, Var = 2.752019
Step = 46920, Energy = -62.074643-0.200101j, Var = 2.246747
Step = 46925, Energy = -61.899605+0.035325j, Var = 8.778310
Step = 46930, Energy = -62.084499+0.031537j, Var = 2.240194
Step = 46935, Energy = -62.057418+0.199674j, Var = 3.050032
Step = 46940, Energy = -62.040190-0.241154j, Var = 2.321085
Step = 46945, Energy = -62.183729+0.282095j, Var = 2.658815
Step = 46950, Energy = -62.029920-0.168886j, Var = 3.177029
Step = 46955, Energy = -62.041628-0.060773j, Var = 2.758041
Step = 46960, Energy = -62.124269-0.283395j, Var = 2.660766
Step = 46965, Energy = -62.113935+0.100397j, Var = 2.691375
Step = 46970, Energy = -62.046654+0.055811j, Var = 2.138914
Step = 46975, Energy = -62.136808-0.160209j, Var = 2.370826
Step = 46980, Energy = -62.012790-0.210819j, Var = 2.229029
Step = 46985, Energy = -62.082020+0.118678j, Var = 2.660632
Step = 46990, Energy = -62.093555+0.152667j, Var = 2.285594
Step = 46995, Energy = -62.118202-0.032020j, Var = 3.365011
Step = 47000, Energy = -61.885156+0.028512j, Var = 3.193812
Step = 47005, Energy = -61.994904-0.006783j, Var = 2.829702
Step = 47010, Energy = -61.952189+0.160371j, Var = 2.762173
Step = 47015, Energy = -62.055061-0.153840j, Var = 2.759527
Step = 47020, Energy = -62.140692+0.119221j, Var = 2.666120
Step = 47025, Energy = -62.059144+0.023303j, Var = 2.941155
Step = 47030, Energy = -62.039432-0.175106j, Var = 2.824833
Step = 47035, Energy = -62.005822-0.068582j, Var = 3.114296
Step = 47040, Energy = -61.992982-0.069640j, Var = 3.311462
Step = 47045, Energy = -61.903780+0.103736j, Var = 3.047661
Step = 47050, Energy = -62.017395+0.034811j, Var = 2.959445
Step = 47055, Energy = -62.126886+0.035141j, Var = 2.910756
Step = 47060, Energy = -62.078232-0.081656j, Var = 1.977587
Step = 47065, Energy = -61.921966+0.165986j, Var = 2.777291
Step = 47070, Energy = -62.012230-0.152858j, Var = 2.370362
Step = 47075, Energy = -62.033272+0.095519j, Var = 2.653108
Step = 47080, Energy = -61.965118-0.230074j, Var = 3.107953
Step = 47085, Energy = -62.085315+0.304211j, Var = 2.639903
Step = 47090, Energy = -62.099314-0.202604j, Var = 2.669026
Step = 47095, Energy = -62.010147-0.318909j, Var = 2.783643
Step = 47100, Energy = -61.986186+0.018764j, Var = 2.456481
Step = 47105, Energy = -62.088523-0.174794j, Var = 3.052314
Step = 47110, Energy = -62.047796+0.108490j, Var = 2.599237
Step = 47115, Energy = -62.157264-0.122897j, Var = 2.234587
Step = 47120, Energy = -62.036808-0.028777j, Var = 2.347216
Step = 47125, Energy = -61.964285-0.053136j, Var = 3.160381
Step = 47130, Energy = -62.088066-0.076103j, Var = 2.996039
Step = 47135, Energy = -62.110425-0.035732j, Var = 2.570748
Step = 47140, Energy = -61.954602-0.190371j, Var = 6.222211
Step = 47145, Energy = -62.079024-0.106400j, Var = 2.952105
Step = 47150, Energy = -61.955392+0.207042j, Var = 2.497647
Step = 47155, Energy = -62.021509+0.225466j, Var = 2.715913
