N = 64, model_type = GRU
Step = 58025, Energy = -51.946699+0.216141j, Var = 51.958273, Loss = -16.369140
Step = 58030, Energy = -53.170101-0.006346j, Var = 52.094572, Loss = -5.585442
Step = 58035, Energy = -52.757992+1.131292j, Var = 26.026001, Loss = -0.773889
Step = 58040, Energy = -52.979175-0.136800j, Var = 33.586560, Loss = -6.355489
Step = 58045, Energy = -51.766303+0.730850j, Var = 63.907434, Loss = -8.360368
Step = 58050, Energy = -52.450087-0.220118j, Var = 33.164253, Loss = -19.084306
Step = 58055, Energy = -52.190502-0.199834j, Var = 39.793897, Loss = 0.106619
Step = 58060, Energy = -53.741356-0.524668j, Var = 43.945864, Loss = 0.358428
Step = 58065, Energy = -53.287749+0.197557j, Var = 29.204980, Loss = -1.628206
Step = 58070, Energy = -52.972585-0.320831j, Var = 43.142034, Loss = -13.010950
Step = 58075, Energy = -53.363183+0.305157j, Var = 35.137194, Loss = 15.686628
Step = 58080, Energy = -52.772326+0.379575j, Var = 69.135736, Loss = -26.774834
Step = 58085, Energy = -52.825796-0.298888j, Var = 30.801156, Loss = 6.592419
Step = 58090, Energy = -52.781722-0.117065j, Var = 52.931494, Loss = 2.174428
Step = 58095, Energy = -52.906338+0.261004j, Var = 48.425508, Loss = -0.370338
Step = 58100, Energy = -53.264362+0.151933j, Var = 54.239798, Loss = 6.573495
Step = 58105, Energy = -52.552113+0.051478j, Var = 62.378313, Loss = -5.667622
Step = 58110, Energy = -53.713246+0.247322j, Var = 38.216164, Loss = -5.557993
Step = 58115, Energy = -52.500526-0.393176j, Var = 74.292299, Loss = -12.678234
Step = 58120, Energy = -53.258007+0.217655j, Var = 39.076089, Loss = 15.373983
Step = 58125, Energy = -52.093881-0.444258j, Var = 68.518462, Loss = 16.625672
Step = 58130, Energy = -53.905342+0.353287j, Var = 56.421456, Loss = -2.062213
Step = 58135, Energy = -53.395051-0.099099j, Var = 71.990327, Loss = 8.504936
Step = 58140, Energy = -53.653039+0.581355j, Var = 62.528747, Loss = -10.638577
Step = 58145, Energy = -53.108195-0.063960j, Var = 40.525912, Loss = -2.395964
Step = 58150, Energy = -53.884653-0.097901j, Var = 41.998671, Loss = -8.766192
Step = 58155, Energy = -52.516243+0.021573j, Var = 39.356488, Loss = 16.284145
Step = 58160, Energy = -52.384636+0.442146j, Var = 29.031811, Loss = -1.508600
Step = 58165, Energy = -54.152254-0.325617j, Var = 35.649550, Loss = -13.991088
Step = 58170, Energy = -53.575603-0.485512j, Var = 51.757934, Loss = -22.988482
Step = 58175, Energy = -52.893765-0.578501j, Var = 36.224526, Loss = 13.648622
Step = 58180, Energy = -53.462106-0.745538j, Var = 40.126050, Loss = 7.726343
Step = 58185, Energy = -53.413652-0.168226j, Var = 126.706718, Loss = -6.556288
Step = 58190, Energy = -53.067384-0.246966j, Var = 43.743748, Loss = 12.575127
Step = 58195, Energy = -52.155713-0.256077j, Var = 44.849443, Loss = 7.426826
Step = 58200, Energy = -53.330839-0.502017j, Var = 52.163891, Loss = -4.020521
Step = 58205, Energy = -53.535303-0.064841j, Var = 49.215828, Loss = -3.348262
Step = 58210, Energy = -53.418142-0.014882j, Var = 41.489888, Loss = -4.855141
Step = 58215, Energy = -54.163653-0.752660j, Var = 92.873534, Loss = -9.967271
Step = 58220, Energy = -52.023318-0.529311j, Var = 76.896944, Loss = 19.842282
Step = 58225, Energy = -54.536006+0.488032j, Var = 51.505648, Loss = 14.934214
Step = 58230, Energy = -53.505044-0.321117j, Var = 25.851122, Loss = -0.939050
Step = 58235, Energy = -53.940251+0.103902j, Var = 49.683280, Loss = -3.232291
Step = 58240, Energy = -52.758356+0.041846j, Var = 30.539610, Loss = 11.664150
Step = 58245, Energy = -53.203697+0.161015j, Var = 35.210696, Loss = -14.844214
Step = 58250, Energy = -53.378537-0.456974j, Var = 37.952816, Loss = -1.800618
Step = 58255, Energy = -53.837959+0.442109j, Var = 26.105257, Loss = 1.546047
Step = 58260, Energy = -53.187171+0.375811j, Var = 33.810903, Loss = 7.659627
Step = 58265, Energy = -54.533065-0.176004j, Var = 66.461831, Loss = 1.421858
Step = 58270, Energy = -52.892900-0.231200j, Var = 35.519513, Loss = 0.765251
Step = 58275, Energy = -53.468181-0.129953j, Var = 31.837333, Loss = -6.426102
Step = 58280, Energy = -53.625111+0.169481j, Var = 65.956677, Loss = 7.601852
Step = 58285, Energy = -53.155787-0.109645j, Var = 31.326456, Loss = -10.652533
Step = 58290, Energy = -53.374360-0.294310j, Var = 41.050480, Loss = 4.870925
Step = 58295, Energy = -53.612290-0.579766j, Var = 26.858150, Loss = -7.331073
Step = 58300, Energy = -53.651615+0.262870j, Var = 31.531366, Loss = 19.645100
Step = 58305, Energy = -54.568186+0.008112j, Var = 41.319223, Loss = -14.900575
Step = 58310, Energy = -53.332135-0.116540j, Var = 37.460771, Loss = -10.629019
Step = 58315, Energy = -53.089999-0.649236j, Var = 44.089836, Loss = 1.379134
Step = 58320, Energy = -53.493221-0.391884j, Var = 36.380314, Loss = -9.012850
Step = 58325, Energy = -51.854443-0.344741j, Var = 107.057603, Loss = -18.136666
Step = 58330, Energy = -52.990906-0.095733j, Var = 35.837916, Loss = -7.778837
Step = 58335, Energy = -53.007670-0.155546j, Var = 27.930529, Loss = 6.090609
Step = 58340, Energy = -52.670999-0.111111j, Var = 34.353416, Loss = 10.993319
Step = 58345, Energy = -52.554205+0.221830j, Var = 50.563120, Loss = -12.656169
Step = 58350, Energy = -52.899983+0.195782j, Var = 25.330299, Loss = 13.525820
Step = 58355, Energy = -52.381050+0.529929j, Var = 69.400770, Loss = 2.925046
Step = 58360, Energy = -50.768445+0.027146j, Var = 52.067321, Loss = 1.769819
Step = 58365, Energy = -50.336260-0.183645j, Var = 54.230871, Loss = 8.333715
Step = 58370, Energy = -50.830524-0.237142j, Var = 58.653203, Loss = -10.304440
Step = 58375, Energy = -52.752531+0.777536j, Var = 43.278949, Loss = -9.366026
Step = 58380, Energy = -52.853919-0.549294j, Var = 44.420330, Loss = -4.451058
Step = 58385, Energy = -51.266294-0.440409j, Var = 41.224203, Loss = 3.205055
Step = 58390, Energy = -50.245320+0.487344j, Var = 63.826263, Loss = 12.777793
Step = 58395, Energy = -52.540220+0.211250j, Var = 58.243269, Loss = -17.668903
Step = 58400, Energy = -52.095405+0.256396j, Var = 55.300296, Loss = 8.075992
Step = 58405, Energy = -52.239026+0.327213j, Var = 53.515088, Loss = 22.275003
Step = 58410, Energy = -51.226343-0.296316j, Var = 43.342060, Loss = 2.848559
Step = 58415, Energy = -53.262371-0.097435j, Var = 39.947672, Loss = 3.313521
Step = 58420, Energy = -51.999048+0.243753j, Var = 29.178005, Loss = 3.746013
Step = 58425, Energy = -52.052604+0.055425j, Var = 40.674051, Loss = -20.390363
Step = 58430, Energy = -52.532076-0.092416j, Var = 33.702126, Loss = 9.840809
Step = 58435, Energy = -53.200535+0.252758j, Var = 47.193888, Loss = -1.688114
Step = 58440, Energy = -53.131218-0.959667j, Var = 45.213455, Loss = -6.154773
Step = 58445, Energy = -53.444295-0.965296j, Var = 44.244522, Loss = -7.008180
Step = 58450, Energy = -53.009943+0.325928j, Var = 43.215157, Loss = 21.758340
Step = 58455, Energy = -53.333741-0.238632j, Var = 69.996473, Loss = 4.962373
Step = 58460, Energy = -53.853524-0.153833j, Var = 29.819209, Loss = -16.455193
Step = 58465, Energy = -53.682994+0.216419j, Var = 40.078185, Loss = -1.947726
Step = 58470, Energy = -53.630523+0.096680j, Var = 47.227018, Loss = 0.603643
Step = 58475, Energy = -54.021611-0.205384j, Var = 56.947989, Loss = -13.574345
Step = 58480, Energy = -52.672738-0.677140j, Var = 66.104668, Loss = -4.956192
Step = 58485, Energy = -53.881570+0.227084j, Var = 34.232790, Loss = -19.136993
Step = 58490, Energy = -53.399232-0.462795j, Var = 32.572722, Loss = 5.850154
Step = 58495, Energy = -52.780583+0.260241j, Var = 177.459916, Loss = -34.939630
Step = 58500, Energy = -53.265550-0.327024j, Var = 87.190246, Loss = 9.811205
Step = 58505, Energy = -52.935046+0.133630j, Var = 48.861876, Loss = -21.784498
Step = 58510, Energy = -52.575603-0.237476j, Var = 32.273921, Loss = 3.142677
Step = 58515, Energy = -54.259748-0.629576j, Var = 30.600687, Loss = -9.700672
Step = 58520, Energy = -53.992714-0.223270j, Var = 34.791305, Loss = -16.363378
Step = 58525, Energy = -54.122610-0.342767j, Var = 31.398152, Loss = 8.338807
Step = 58530, Energy = -54.154393+0.390489j, Var = 53.411986, Loss = 9.884520
Step = 58535, Energy = -53.192599-0.299654j, Var = 135.750200, Loss = 41.115962
Step = 58540, Energy = -53.535526-0.239914j, Var = 36.075714, Loss = -11.201136
Step = 58545, Energy = -53.162298+0.702729j, Var = 105.876947, Loss = -0.257433
Step = 58550, Energy = -53.733605+0.652819j, Var = 43.880294, Loss = 21.030481
Step = 58555, Energy = -52.943723-0.016452j, Var = 28.406115, Loss = -26.190897
Step = 58560, Energy = -54.358055+0.210544j, Var = 38.634991, Loss = 14.316463
Step = 58565, Energy = -54.056480-0.326077j, Var = 44.910016, Loss = 26.538032
Step = 58570, Energy = -53.494243+0.483331j, Var = 36.539227, Loss = -19.896074
Step = 58575, Energy = -53.808468+0.205282j, Var = 34.564555, Loss = -9.941748
Step = 58580, Energy = -53.741493-0.337613j, Var = 56.373608, Loss = 12.137723
Step = 58585, Energy = -54.129745-0.162537j, Var = 27.261121, Loss = -1.623741
Step = 58590, Energy = -54.445022-0.077699j, Var = 24.498170, Loss = -9.694926
Step = 58595, Energy = -54.661758-0.140183j, Var = 45.055432, Loss = 11.663757
Step = 58600, Energy = -54.620167+0.278125j, Var = 53.924941, Loss = 4.832474
Step = 58605, Energy = -55.022096-0.264773j, Var = 37.887303, Loss = 4.101366
Step = 58610, Energy = -53.318443-0.001039j, Var = 31.089613, Loss = -6.359298
Step = 58615, Energy = -53.838253+0.119671j, Var = 50.992912, Loss = -9.803685
Step = 58620, Energy = -54.683789+0.362129j, Var = 31.913246, Loss = 11.989527
Step = 58625, Energy = -52.654589+0.265936j, Var = 51.068153, Loss = -10.455275
Step = 58630, Energy = -53.973631+0.608280j, Var = 23.636333, Loss = 11.251958
Step = 58635, Energy = -53.290615+0.011474j, Var = 42.752673, Loss = -1.489816
Step = 58640, Energy = -53.112755+0.172347j, Var = 87.110929, Loss = -13.689323
Step = 58645, Energy = -54.089851+0.085252j, Var = 50.302848, Loss = 1.459307
Step = 58650, Energy = -53.490431+0.229310j, Var = 38.239808, Loss = -5.894295
Step = 58655, Energy = -52.647632+0.273875j, Var = 74.681079, Loss = -15.716947
Step = 58660, Energy = -52.895377-0.217444j, Var = 74.831732, Loss = 18.086114
Step = 58665, Energy = -54.277837-0.474441j, Var = 45.350778, Loss = 0.319096
Step = 58670, Energy = -54.006291+0.117168j, Var = 37.395732, Loss = -9.244032
Step = 58675, Energy = -53.668554-0.452795j, Var = 46.944792, Loss = 4.996558
Step = 58680, Energy = -52.956079+0.022184j, Var = 45.656470, Loss = -8.515070
Step = 58685, Energy = -52.395568+0.563052j, Var = 53.222861, Loss = -8.853849
Step = 58690, Energy = -51.592601+0.702622j, Var = 70.454735, Loss = 1.994574
Step = 58695, Energy = -52.019768+1.172960j, Var = 52.417254, Loss = 5.917532
Step = 58700, Energy = -52.597426+0.254810j, Var = 41.225822, Loss = -15.827621
Step = 58705, Energy = -51.663255+0.409808j, Var = 75.064015, Loss = -12.515993
Step = 58710, Energy = -53.209314+0.445414j, Var = 35.961225, Loss = 1.290381
Step = 58715, Energy = -50.634188-0.267438j, Var = 55.520487, Loss = 11.994997
Step = 58720, Energy = -52.382666+0.440234j, Var = 72.552852, Loss = 0.723197
Step = 58725, Energy = -51.185854-0.344618j, Var = 74.901558, Loss = -8.415403
Step = 58730, Energy = -50.304022+0.307231j, Var = 97.702686, Loss = -14.063064
Step = 58735, Energy = -49.693785-0.398991j, Var = 311.763302, Loss = -3.718264
Step = 58740, Energy = -52.119061+0.077350j, Var = 44.782678, Loss = -4.750656
Step = 58745, Energy = -51.238260+0.021277j, Var = 28.332502, Loss = -1.662618
Step = 58750, Energy = -50.956739+0.043285j, Var = 85.203450, Loss = 6.126805
Step = 58755, Energy = -52.671012-0.468113j, Var = 58.265759, Loss = 12.246001
Step = 58760, Energy = -52.736485+0.466857j, Var = 76.745281, Loss = 12.589252
Step = 58765, Energy = -52.326803+0.244561j, Var = 47.289924, Loss = -18.851788
Step = 58770, Energy = -52.526689-0.315207j, Var = 38.633642, Loss = 12.778104
Step = 58775, Energy = -52.347388-0.369884j, Var = 37.577229, Loss = -11.150707
Step = 58780, Energy = -52.762500+0.738596j, Var = 84.616489, Loss = -14.627640
Step = 58785, Energy = -53.482426-1.158113j, Var = 56.993175, Loss = -8.434338
Step = 58790, Energy = -52.694571+0.735270j, Var = 76.085487, Loss = -0.801545
Step = 58795, Energy = -53.623649+0.044627j, Var = 43.711904, Loss = -8.511275
Step = 58800, Energy = -53.030018-0.266227j, Var = 43.067714, Loss = -8.746815
Step = 58805, Energy = -52.571065-0.065493j, Var = 100.254680, Loss = 17.516264
Step = 58810, Energy = -53.919785-0.324878j, Var = 43.626762, Loss = 2.896993
Step = 58815, Energy = -53.210043-0.178099j, Var = 31.787328, Loss = -13.666625
Step = 58820, Energy = -53.620382-0.115759j, Var = 30.806624, Loss = 19.091174
Step = 58825, Energy = -52.524502+0.038877j, Var = 34.965178, Loss = 2.748161
Step = 58830, Energy = -53.265864+0.277600j, Var = 63.347507, Loss = 8.933689
Step = 58835, Energy = -52.618381+0.016955j, Var = 75.450926, Loss = -9.120435
Step = 58840, Energy = -53.833864-0.221158j, Var = 36.818289, Loss = 4.554578
Step = 58845, Energy = -53.859024-0.578598j, Var = 66.285501, Loss = -13.403395
Step = 58850, Energy = -53.285511+0.416051j, Var = 72.747902, Loss = 2.036804
Step = 58855, Energy = -52.430356-0.699472j, Var = 45.050957, Loss = 6.612438
Step = 58860, Energy = -52.992437+0.474250j, Var = 34.050475, Loss = -2.427756
Step = 58865, Energy = -53.306007+0.020743j, Var = 31.313295, Loss = -13.193841
Step = 58870, Energy = -53.570261-0.221687j, Var = 38.843907, Loss = 7.212037
Step = 58875, Energy = -52.714456-0.608079j, Var = 41.035463, Loss = -0.527050
Step = 58880, Energy = -53.535564-0.055693j, Var = 32.077738, Loss = -5.144188
Step = 58885, Energy = -52.968911-0.099708j, Var = 51.727878, Loss = -15.486104
Step = 58890, Energy = -53.843650+0.045718j, Var = 43.605096, Loss = 9.277204
Step = 58895, Energy = -53.785877-0.715575j, Var = 44.583182, Loss = 4.892012
Step = 58900, Energy = -52.949554+0.102428j, Var = 48.436181, Loss = -4.389856
Step = 58905, Energy = -53.483047-0.063661j, Var = 61.561835, Loss = 19.756258
Step = 58910, Energy = -52.366303-0.074834j, Var = 29.988761, Loss = -10.122977
Step = 58915, Energy = -52.605074+0.364140j, Var = 43.765869, Loss = -16.469388
Step = 58920, Energy = -54.125195-0.393264j, Var = 29.185339, Loss = -3.094219
Step = 58925, Energy = -52.910430+0.103140j, Var = 47.025220, Loss = 2.882956
Step = 58930, Energy = -52.934502+0.240555j, Var = 46.676364, Loss = -9.299311
Step = 58935, Energy = -53.248795-0.268858j, Var = 34.191375, Loss = -4.156269
Step = 58940, Energy = -53.459878+0.033571j, Var = 42.655873, Loss = -12.279481
Step = 58945, Energy = -52.639649-0.562201j, Var = 81.574197, Loss = 17.047104
Step = 58950, Energy = -54.246247+0.091439j, Var = 34.952058, Loss = 7.136627
Step = 58955, Energy = -54.299521-0.056353j, Var = 36.753820, Loss = -2.703035
Step = 58960, Energy = -52.989863+0.224138j, Var = 35.726715, Loss = 11.524023
Step = 58965, Energy = -53.487658-0.196062j, Var = 84.389417, Loss = -0.851786
Step = 58970, Energy = -53.202197-0.341485j, Var = 27.151088, Loss = 1.756977
Step = 58975, Energy = -53.343414+0.083918j, Var = 47.290449, Loss = -12.236455
Step = 58980, Energy = -53.771641-0.196290j, Var = 47.200062, Loss = -10.844689
Step = 58985, Energy = -53.008480+0.056409j, Var = 47.304744, Loss = -0.657592
Step = 58990, Energy = -53.741560+0.220189j, Var = 32.104763, Loss = 0.877088
Step = 58995, Energy = -52.593663+0.135744j, Var = 61.944690, Loss = 13.331211
Step = 59000, Energy = -49.671517-0.958600j, Var = 114.339840, Loss = -24.764264
Step = 59005, Energy = -44.971579+0.199343j, Var = 136.849950, Loss = -18.070663
Step = 59010, Energy = -42.600724-0.100168j, Var = 70.132048, Loss = -5.986665
Step = 59015, Energy = -43.286148+0.010236j, Var = 61.084589, Loss = 5.656755
Step = 59020, Energy = -42.319948-1.417773j, Var = 62.005503, Loss = -11.309634
Step = 59025, Energy = -43.781038+0.291412j, Var = 82.314544, Loss = 1.720883
Step = 59030, Energy = -44.882385+0.606716j, Var = 45.418382, Loss = 10.633901
Step = 59035, Energy = -45.353784+1.311987j, Var = 64.330402, Loss = -3.491124
Step = 59040, Energy = -46.372224-0.557340j, Var = 44.178653, Loss = 5.962037
Step = 59045, Energy = -46.898334+0.169664j, Var = 47.370570, Loss = 20.206875
Step = 59050, Energy = -48.590239-0.291624j, Var = 32.212025, Loss = 18.099392
Step = 59055, Energy = -47.550011+0.151254j, Var = 72.843640, Loss = 5.120544
Step = 59060, Energy = -47.811579-0.158392j, Var = 39.157388, Loss = -4.996946
Step = 59065, Energy = -47.984280+0.028061j, Var = 55.778230, Loss = 12.419825
Step = 59070, Energy = -48.108218+0.129586j, Var = 38.623456, Loss = -4.466749
Step = 59075, Energy = -48.366793+0.484823j, Var = 66.388417, Loss = -7.292913
Step = 59080, Energy = -49.760487-0.448505j, Var = 46.316522, Loss = 0.246031
Step = 59085, Energy = -48.974322-0.014405j, Var = 35.611336, Loss = 13.352733
Step = 59090, Energy = -49.285653-0.345615j, Var = 34.258068, Loss = 10.651053
Step = 59095, Energy = -49.563849-0.223563j, Var = 34.774104, Loss = 3.144299
Step = 59100, Energy = -49.925289+0.679926j, Var = 91.006262, Loss = 14.759914
Step = 59105, Energy = -48.839283+0.050544j, Var = 103.728140, Loss = -8.193398
Step = 59110, Energy = -49.285106+0.143117j, Var = 29.591499, Loss = -8.295575
Step = 59115, Energy = -49.068734+0.687771j, Var = 76.660808, Loss = 10.817744
Step = 59120, Energy = -49.648895+0.358019j, Var = 53.467476, Loss = -7.518598
Step = 59125, Energy = -50.383544+0.093390j, Var = 28.036320, Loss = 2.225969
Step = 59130, Energy = -50.215819+0.199326j, Var = 37.039135, Loss = 7.298112
Step = 59135, Energy = -49.827600-0.099160j, Var = 35.646143, Loss = -4.939230
Step = 59140, Energy = -49.937508+0.366064j, Var = 26.929963, Loss = -8.546461
Step = 59145, Energy = -50.227399-0.914567j, Var = 77.875878, Loss = 22.963679
Step = 59150, Energy = -50.680550+0.092508j, Var = 29.812120, Loss = -4.503404
Step = 59155, Energy = -51.009063+0.458450j, Var = 75.732790, Loss = -17.339081
Step = 59160, Energy = -49.872228-0.285625j, Var = 40.794614, Loss = 17.331014
Step = 59165, Energy = -50.229178+0.441815j, Var = 33.949239, Loss = -6.620761
Step = 59170, Energy = -49.789299-0.117112j, Var = 39.211083, Loss = -0.211521
Step = 59175, Energy = -50.911044-0.273348j, Var = 44.464312, Loss = 1.326623
Step = 59180, Energy = -51.532485+0.584843j, Var = 30.050215, Loss = -4.836614
Step = 59185, Energy = -50.047746+0.416793j, Var = 44.893746, Loss = -13.577639
Step = 59190, Energy = -49.926919-0.403707j, Var = 29.195567, Loss = 12.438116
Step = 59195, Energy = -50.667706-0.687153j, Var = 61.469438, Loss = 5.571804
Step = 59200, Energy = -49.225529+0.109939j, Var = 70.533998, Loss = -15.308546
Step = 59205, Energy = -49.755790-0.338857j, Var = 29.236590, Loss = 7.230042
Step = 59210, Energy = -50.037266+0.693820j, Var = 51.860500, Loss = 16.014351
Step = 59215, Energy = -50.325607-0.724077j, Var = 37.161501, Loss = -4.379990
Step = 59220, Energy = -50.950397-0.641144j, Var = 32.475976, Loss = 8.680462
Step = 59225, Energy = -50.633270+0.132689j, Var = 26.967014, Loss = 1.360216
Step = 59230, Energy = -51.026106+0.214055j, Var = 83.140639, Loss = 17.540197
Step = 59235, Energy = -50.310052+0.073448j, Var = 46.072792, Loss = -3.579691
Step = 59240, Energy = -50.144083+0.656881j, Var = 49.894176, Loss = -6.828142
Step = 59245, Energy = -51.270149-0.275260j, Var = 25.366992, Loss = 0.786435
Step = 59250, Energy = -50.286236-0.129471j, Var = 27.725611, Loss = 1.928421
Step = 59255, Energy = -51.366126-0.556884j, Var = 30.913689, Loss = 2.135806
Step = 59260, Energy = -50.630792+0.027603j, Var = 37.358661, Loss = 1.526109
Step = 59265, Energy = -50.714155+0.097478j, Var = 25.316249, Loss = -5.794758
Step = 59270, Energy = -51.584034-0.679688j, Var = 43.086142, Loss = 5.959125
Step = 59275, Energy = -50.845673+0.148654j, Var = 64.192245, Loss = 21.792009
Step = 59280, Energy = -50.873515-1.021017j, Var = 57.151497, Loss = -17.208641
Step = 59285, Energy = -51.989987+0.113939j, Var = 30.132993, Loss = -1.115914
Step = 59290, Energy = -51.319266+0.444387j, Var = 30.537672, Loss = 6.593000
Step = 59295, Energy = -50.253521+0.336302j, Var = 53.351045, Loss = 4.226513
Step = 59300, Energy = -51.257048+0.275520j, Var = 26.606340, Loss = -16.493008
Step = 59305, Energy = -51.509139+0.160359j, Var = 47.008401, Loss = 3.579443
Step = 59310, Energy = -51.335867+0.106791j, Var = 39.610174, Loss = 1.191996
Step = 59315, Energy = -51.593617-0.421778j, Var = 29.439299, Loss = -9.356303
Step = 59320, Energy = -51.357650+0.350117j, Var = 33.364760, Loss = 12.642415
Step = 59325, Energy = -51.332513+0.427756j, Var = 26.143883, Loss = 9.454967
Step = 59330, Energy = -52.276780+0.145738j, Var = 40.307982, Loss = 0.102460
Step = 59335, Energy = -50.707603-0.423968j, Var = 29.864419, Loss = -6.856065
Step = 59340, Energy = -51.678357+0.297594j, Var = 32.629300, Loss = -0.733450
Step = 59345, Energy = -52.175853+0.234239j, Var = 29.559218, Loss = 11.047437
Step = 59350, Energy = -51.991929-0.113990j, Var = 21.563250, Loss = 0.457968
Step = 59355, Energy = -51.929854-0.341216j, Var = 35.964296, Loss = -3.968089
Step = 59360, Energy = -52.095986-0.186545j, Var = 45.529106, Loss = 12.227159
Step = 59365, Energy = -51.404503-0.365794j, Var = 39.667956, Loss = 0.065487
Step = 59370, Energy = -51.848344+0.285574j, Var = 25.218118, Loss = 6.565336
Step = 59375, Energy = -52.681041-0.025824j, Var = 58.346981, Loss = 6.322879
Step = 59380, Energy = -52.572309+0.103212j, Var = 29.409249, Loss = -8.260815
Step = 59385, Energy = -51.696209-0.130516j, Var = 49.218287, Loss = 2.345102
Step = 59390, Energy = -51.892983-0.084747j, Var = 99.199171, Loss = 0.899652
Step = 59395, Energy = -51.749211-0.128358j, Var = 36.113728, Loss = -1.888975
Step = 59400, Energy = -51.962427+0.010556j, Var = 54.914659, Loss = -4.803517
Step = 59405, Energy = -52.027584-0.124314j, Var = 30.201529, Loss = 9.128107
Step = 59410, Energy = -52.340007-0.154365j, Var = 31.209320, Loss = 0.025817
Step = 59415, Energy = -52.417946+0.368700j, Var = 38.198155, Loss = 3.187184
Step = 59420, Energy = -51.590149+0.005477j, Var = 56.525943, Loss = 11.322007
Step = 59425, Energy = -52.172573+0.625182j, Var = 50.331827, Loss = -2.075532
Step = 59430, Energy = -50.836332+0.244892j, Var = 37.268297, Loss = 0.822841
Step = 59435, Energy = -51.223894-0.259800j, Var = 47.272115, Loss = -17.505081
Step = 59440, Energy = -52.841432+0.266782j, Var = 39.390108, Loss = 15.797589
Step = 59445, Energy = -52.160566-0.480306j, Var = 49.756362, Loss = -20.675562
Step = 59450, Energy = -52.394520+0.175613j, Var = 46.850540, Loss = -9.470536
Step = 59455, Energy = -53.140834+0.080407j, Var = 36.041140, Loss = 11.084118
Step = 59460, Energy = -52.422117-0.202334j, Var = 22.982719, Loss = 8.021944
Step = 59465, Energy = -52.909672+0.188700j, Var = 28.656635, Loss = -6.178622
Step = 59470, Energy = -52.157853-0.352922j, Var = 39.108773, Loss = 9.083929
Step = 59475, Energy = -53.414142+0.873072j, Var = 64.103351, Loss = 1.458057
Step = 59480, Energy = -52.979553-0.005005j, Var = 36.679698, Loss = 8.876655
Step = 59485, Energy = -52.592686+0.392813j, Var = 53.692354, Loss = -6.301151
Step = 59490, Energy = -52.365789-0.070822j, Var = 43.171390, Loss = -8.311530
Step = 59495, Energy = -52.607948-0.110728j, Var = 18.531833, Loss = 6.843598
Step = 59500, Energy = -53.021129+0.492067j, Var = 37.053425, Loss = -7.830888
Step = 59505, Energy = -53.332510-0.319439j, Var = 27.658512, Loss = 3.913028
Step = 59510, Energy = -52.941565+0.084956j, Var = 37.671699, Loss = -20.878238
Step = 59515, Energy = -53.125898-1.002909j, Var = 123.872797, Loss = 18.613997
Step = 59520, Energy = -53.617916-0.872416j, Var = 46.027689, Loss = -2.854966
Step = 59525, Energy = -53.001610+0.020665j, Var = 38.325295, Loss = 2.118457
Step = 59530, Energy = -52.609418+0.271042j, Var = 65.729037, Loss = 9.669471
Step = 59535, Energy = -53.157339-0.159617j, Var = 22.341233, Loss = -2.595491
Step = 59540, Energy = -52.714160+0.045822j, Var = 26.125404, Loss = 0.274502
Step = 59545, Energy = -53.015583-0.635778j, Var = 33.895612, Loss = -8.481207
Step = 59550, Energy = -52.518781+0.355568j, Var = 42.846025, Loss = 0.213017
Step = 59555, Energy = -52.222334+0.252908j, Var = 46.165783, Loss = -0.838060
Step = 59560, Energy = -52.793542-0.441181j, Var = 27.538319, Loss = 17.852502
Step = 59565, Energy = -52.366623+0.357481j, Var = 28.730155, Loss = -3.398362
Step = 59570, Energy = -52.795331-0.273918j, Var = 29.734318, Loss = 8.084050
Step = 59575, Energy = -53.480251-0.310721j, Var = 97.210383, Loss = 14.161417
Step = 59580, Energy = -51.948656-0.164265j, Var = 48.503110, Loss = 2.509587
Step = 59585, Energy = -52.512027+0.071396j, Var = 42.080327, Loss = -5.619557
Step = 59590, Energy = -52.461092-0.129603j, Var = 37.818719, Loss = 10.913636
Step = 59595, Energy = -52.754530+0.147243j, Var = 28.192699, Loss = 0.072003
Step = 59600, Energy = -53.736806+0.305428j, Var = 52.076742, Loss = 2.028114
Step = 59605, Energy = -54.058920-0.234549j, Var = 34.413334, Loss = 7.321844
Step = 59610, Energy = -53.582829+0.089538j, Var = 35.685359, Loss = -10.172656
Step = 59615, Energy = -53.965034+0.095896j, Var = 48.290898, Loss = 22.908984
Step = 59620, Energy = -53.204189-0.621098j, Var = 24.949040, Loss = -8.668777
Step = 59625, Energy = -53.263607+0.168615j, Var = 42.058855, Loss = -5.168663
Step = 59630, Energy = -53.460187-0.163660j, Var = 31.024394, Loss = -6.398480
Step = 59635, Energy = -53.198071-0.509078j, Var = 50.042473, Loss = -1.234203
Step = 59640, Energy = -51.824901-0.453587j, Var = 50.612414, Loss = -3.143398
Step = 59645, Energy = -52.668303+0.598477j, Var = 25.415325, Loss = 1.876538
Step = 59650, Energy = -52.807608-0.506398j, Var = 58.062493, Loss = 5.484253
Step = 59655, Energy = -51.767548+0.102705j, Var = 59.493856, Loss = 6.503161
Step = 59660, Energy = -52.143414+0.478608j, Var = 29.103067, Loss = 6.946320
Step = 59665, Energy = -52.252662+0.093021j, Var = 54.556321, Loss = -8.109125
Step = 59670, Energy = -53.759350-0.028786j, Var = 50.874235, Loss = 11.463109
Step = 59675, Energy = -52.569997-0.106544j, Var = 22.886372, Loss = -3.247033
Step = 59680, Energy = -52.702038-0.428798j, Var = 30.614881, Loss = 0.114110
Step = 59685, Energy = -52.428604-0.056869j, Var = 39.125972, Loss = -8.404554
